transaction_id,source_file,source_sheet,source_row,source_entity,proposed_reporting_entity,account_name,account_last4,account_type,transaction_date,posting_date,year,month,description_raw,description_normalized,merchant_normalized,original_category,combined_category,financial_statement_group,proposed_gl_account,deal_or_asset,amount_raw,debit,credit,cash_inflow,cash_outflow,business_or_personal,operating_or_nonoperating,revenue_or_expense,balance_sheet_activity,intercompany,owner_activity,reimbursement,credit_card_payment,loan_principal,interest,potential_duplicate,duplicate_group_id,transfer_match_id,confidence_score,review_status,review_reason,proposed_accounting_treatment,management_notes
c0889acb97cb85cb,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,93,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-06,,2026,2026-04,DELTA AIR LINES,DELTA AIR LINES,DELTA AIR LINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,459.12,459.12,0.0,0.0,459.12,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
18163a5e8e18d03b,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,94,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-02,,2026,2026-04,INTUIT QUICKBOOKS,INTUIT QUICKBOOKS,INTUIT QUICKBOOKS,Software & Subscriptions,Software & Technology,Operating Expense,6030 Software & Technology,,60.61,60.61,0.0,0.0,60.61,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,86,OK,,Book to Software & Technology.,
656cc54416e5b191,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,95,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-04-01,,2026,2026-04,STEVEN BULLOCK PHOTOGRAPHER,STEVEN BULLOCK PHOTOGRAPHER,STEVEN BULLOCK PHOTOGRAPHER,DWG Capital Group,Suspense & Review,Suspense & Review,9900 Suspense & Review,,1000.0,1000.0,0.0,0.0,1000.0,Business,Nonoperating,Expense,No,No,No,No,No,No,No,No,,,45,Review,Unmapped category,Unmapped — assign to Suspense & Review pending classification.,
3999f8181411e362,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,96,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-31,,2026,2026-03,LINKEDIN JOB,LINKEDIN JOB,LINKEDIN JOB,Recruiting,Recruiting,Compensation,5050 Recruiting,,40.4,40.4,0.0,0.0,40.4,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,88,OK,,Book to Recruiting.,
fc2d078ed7db043b,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,97,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-31,,2026,2026-03,LINKEDIN JOB,LINKEDIN JOB,LINKEDIN JOB,Recruiting,Recruiting,Compensation,5050 Recruiting,,519.6,519.6,0.0,0.0,519.6,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,88,OK,,Book to Recruiting.,
4a01c7be28c4d83a,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,98,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-31,,2026,2026-03,MERCEDES BENZ OF AUSTIN,MERCEDES BENZ OF AUSTIN,MERCEDES BENZ OF AUSTIN,Auto (One-Time),Auto,Operating Expense,6140 Auto,,6900.58,6900.58,0.0,0.0,6900.58,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,76,OK,,Book to Auto.,
512dd6054eacc631,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,99,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-23,,2026,2026-03,AMEX MEMBERSHIP FEE,AMEX MEMBERSHIP FEE,AMEX MEMBERSHIP FEE,Annual AMEX Fee,Banking & Wire Fees,Operating Expense,6120 Banking & Wire Fees,,895.0,895.0,0.0,0.0,895.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,85,OK,,Book to Banking & Wire Fees.,
b0dd30e7e551292f,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,100,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-23,,2026,2026-03,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,Refund,Other Operating Expense,Operating Expense,6900 Other Operating Expense,,-393.4,0.0,393.4,393.4,0.0,Business,Operating,Contra/Inflow,No,No,No,No,No,No,No,No,,,80,Review,Refund/credit/points,Credit / refund / points — contra to original expense; confirm matching original charge.,
aa20674a7529955d,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,101,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-23,,2026,2026-03,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,Refund,Other Operating Expense,Operating Expense,6900 Other Operating Expense,,-69.0,0.0,69.0,69.0,0.0,Business,Operating,Contra/Inflow,No,No,No,No,No,No,No,No,,,80,Review,Refund/credit/points,Credit / refund / points — contra to original expense; confirm matching original charge.,
dec03a6bdb69b9d0,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,102,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-23,,2026,2026-03,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,835.8,835.8,0.0,0.0,835.8,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
7f1ef99613494885,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,103,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-22,,2026,2026-03,AMEXTRAVEL.COM (Holiday Inn),AMEXTRAVEL.COM (HOLIDAY INN),AMEXTRAVEL COM HOLIDAY INN,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,148.35,148.35,0.0,0.0,148.35,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
6e262ee90c57a809,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,104,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-22,,2026,2026-03,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,69.0,69.0,0.0,0.0,69.0,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
131ebb5f118add31,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,105,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-22,,2026,2026-03,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,SOUTHWEST AIRLINES,DWGCP Team Travel,Travel,Operating Expense,6090 Travel,,393.4,393.4,0.0,0.0,393.4,Business,Operating,Expense,No,No,No,No,No,No,No,No,,,84,OK,,Book to Travel.,
fae7e0a08d777876,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,106,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-21,,2026,2026-03,SHINOLA/DETROIT,SHINOLA/DETROIT,SHINOLA DETROIT,Personal,Suspense & Review,Suspense & Review,9900 Suspense & Review,,192.07,192.07,0.0,0.0,192.07,Personal,Nonoperating,Expense,No,No,Yes,No,No,No,No,No,,,45,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
b75f2ae7ab365895,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,107,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-20,,2026,2026-03,CASABLANCA RESTAURANT,CASABLANCA RESTAURANT,CASABLANCA RESTAURANT,Team Dinner,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,65.57,65.57,0.0,0.0,65.57,Personal,Operating,Expense,No,No,Yes,No,No,No,No,No,,,82,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
bc409b3079d25cfb,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,108,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-20,,2026,2026-03,TST* BLUEYS KITCHEN,TST* BLUEYS KITCHEN,TST BLUEYS KITCHEN,Team Lunch,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,92.96,92.96,0.0,0.0,92.96,Personal,Operating,Expense,No,No,Yes,No,No,No,No,No,,,82,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
3d4fa65a70abb40b,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,109,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-19,,2026,2026-03,TST* GREAT WHITE - VENICE,TST* GREAT WHITE - VENICE,TST GREAT WHITE VENICE,Team Lunch,Meals & Entertainment,Operating Expense,6100 Meals & Entertainment,,172.6,172.6,0.0,0.0,172.6,Personal,Operating,Expense,No,No,Yes,No,No,No,No,No,,,82,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
97963ae3623ff7d7,Mar-May_2026_DWGCP_Amex_Charges.xlsx,Transaction Details,110,DWG Capital Partners,DWG Capital Partners,Amex Business Platinum  |  Transaction Detail,01004,Credit Card,2026-03-19,,2026,2026-03,VENICE LIQUOR,VENICE LIQUOR,VENICE LIQUOR,Personal,Suspense & Review,Suspense & Review,9900 Suspense & Review,,24.98,24.98,0.0,0.0,24.98,Personal,Nonoperating,Expense,No,No,Yes,No,No,No,No,No,,,45,Review,Personal item (B/P flag = personal),Personal expense paid from business account — propose Due From Owner / Owner Distribution pending substantiation.,
